Frame In,Frame Out,Cont. Time,LHS (pix) u,LHS (pix) v,RHS (pix) u,RHS (pix) v,LHS (mm) X,LHS (mm) Y,RHS (mm) X,RHS (mm) Y,Cont. Length (mm),TOP1 (pix) u,TOP1 (pix) v,TOP2 (pix) u,TOP2 (pix) v,TOP1 (mm) X,TOP1 (mm) Y,TOP2 (mm) X,TOP2 (mm) Y,Deformation (mm)
509,510,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08461538461538462
510,511,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08461538461538462
511,512,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08526627218934911
512,513,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08483234714003945
513,514,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08504930966469429
514,515,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08483234714003945
515,516,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08504930966469429
516,517,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08483234714003945
517,518,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08483234714003945
518,519,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08418145956607495
519,520,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08461538461538462
520,521,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08483234714003945
521,522,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08483234714003945
522,523,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08526627218934911
523,524,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08548323471400394
524,525,0.03333333333333333,132.0,132.0,182.0,132.0,0.057278106508875735,0.057278106508875735,0.07897435897435898,0.057278106508875735,0.02169625246548324,112.0,137.0,162.0,137.0,0.04859960552268244,0.05944773175542406,0.07029585798816568,0.05944773175542406,0.08548323471400394
525,526,0.03333333333333333,132.0,132.0,182.0,132.0,0.057278106508875735,0.057278106508875735,0.07897435897435898,0.057278106508875735,0.02169625246548324,112.0,137.0,162.0,137.0,0.04859960552268244,0.05944773175542406,0.07029585798816568,0.05944773175542406,0.08418145956607495
526,527,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08548323471400394
527,528,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08548323471400394
528,529,0.03333333333333333,132.0,132.0,182.0,132.0,0.057278106508875735,0.057278106508875735,0.07897435897435898,0.057278106508875735,0.02169625246548324,112.0,137.0,162.0,137.0,0.04859960552268244,0.05944773175542406,0.07029585798816568,0.05944773175542406,0.0859171597633136
529,530,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08526627218934911
530,531,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08439842209072979
531,532,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08418145956607495
532,533,0.03333333333333333,93.33809511662429,93.33809511662429,143.3380951166243,93.33809511662429,0.04050173752595137,0.04050173752595137,0.0621979899914346,0.04050173752595137,0.021696252465483234,73.33809511662429,98.33809511662429,123.33809511662429,98.33809511662429,0.031823236539758076,0.042671362772499694,0.05351948900524131,0.042671362772499694,0.08504930966469429
533,534,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08504930966469428
534,535,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08439842209072979
535,536,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08570019723865877
536,537,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08504930966469428
537,538,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08504930966469428
538,539,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08504930966469428
539,540,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08461538461538462
540,541,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08526627218934911
541,542,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08504930966469428
542,543,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08526627218934911
543,544,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08526627218934911
544,545,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08483234714003944
545,546,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08483234714003944
546,547,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08504930966469428
547,548,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08526627218934911
548,549,0.03333333333333333,93.33809511662429,93.33809511662429,143.3380951166243,93.33809511662429,0.04050173752595137,0.04050173752595137,0.0621979899914346,0.04050173752595137,0.021696252465483234,73.33809511662429,98.33809511662429,123.33809511662429,98.33809511662429,0.031823236539758076,0.042671362772499694,0.05351948900524131,0.042671362772499694,0.08526627218934911
549,550,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08504930966469428
550,551,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08461538461538462
551,552,0.03333333333333333,132.0,132.0,182.0,132.0,0.057278106508875735,0.057278106508875735,0.07897435897435898,0.057278106508875735,0.02169625246548324,112.0,137.0,162.0,137.0,0.04859960552268244,0.05944773175542406,0.07029585798816568,0.05944773175542406,0.08461538461538462
552,553,0.03333333333333333,93.33809511662429,93.33809511662429,143.3380951166243,93.33809511662429,0.04050173752595137,0.04050173752595137,0.0621979899914346,0.04050173752595137,0.021696252465483234,73.33809511662429,98.33809511662429,123.33809511662429,98.33809511662429,0.031823236539758076,0.042671362772499694,0.05351948900524131,0.042671362772499694,0.08353057199211045
553,554,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08374753451676528
554,555,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08461538461538462
555,556,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08548323471400394
556,557,0.03333333333333333,93.33809511662429,93.33809511662429,143.3380951166243,93.33809511662429,0.04050173752595137,0.04050173752595137,0.0621979899914346,0.04050173752595137,0.021696252465483234,73.33809511662429,98.33809511662429,123.33809511662429,98.33809511662429,0.031823236539758076,0.042671362772499694,0.05351948900524131,0.042671362772499694,0.08483234714003945
557,558,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08548323471400394
558,559,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08570019723865878
559,560,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08526627218934911
560,561,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08483234714003944
561,562,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08548323471400394
562,563,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08548323471400394
563,564,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08570019723865877
564,565,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.0859171597633136
565,566,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08570019723865877
566,567,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08548323471400394
567,568,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08526627218934911
568,569,0.03333333333333333,132.0,132.0,182.0,132.0,0.057278106508875735,0.057278106508875735,0.07897435897435898,0.057278106508875735,0.02169625246548324,112.0,137.0,162.0,137.0,0.04859960552268244,0.05944773175542406,0.07029585798816568,0.05944773175542406,0.08418145956607495
569,570,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08483234714003945
570,571,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08570019723865877
571,572,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08548323471400394
572,573,0.03333333333333333,132.0,132.0,182.0,132.0,0.057278106508875735,0.057278106508875735,0.07897435897435898,0.057278106508875735,0.02169625246548324,112.0,137.0,162.0,137.0,0.04859960552268244,0.05944773175542406,0.07029585798816568,0.05944773175542406,0.08504930966469428
573,574,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08461538461538462
574,575,0.03333333333333333,147.58048651498615,147.58048651498615,197.58048651498615,147.58048651498615,0.06403886988815967,0.06403886988815967,0.0857351223536429,0.06403886988815967,0.021696252465483234,127.58048651498615,152.58048651498615,177.58048651498615,152.58048651498615,0.05536036890196638,0.06620849513470799,0.0770566213674496,0.06620849513470799,0.08548323471400394
575,576,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08439842209072979
576,577,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08439842209072979
577,578,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08439842209072979
578,579,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08439842209072979
579,580,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08439842209072979
580,581,0.03333333333333333,66.0,66.0,116.0,66.0,0.028639053254437868,0.028639053254437868,0.050335305719921106,0.028639053254437868,0.021696252465483238,46.0,71.0,96.0,71.0,0.019960552268244575,0.030808678500986193,0.041656804733727806,0.030808678500986193,0.08439842209072979
581,582,0.03333333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.021696252465483234,0.0,0.021696252465483234,-20.0,5.0,30.0,5.0,-0.008678500986193294,0.0021696252465483235,0.01301775147928994,0.0021696252465483235,0.08483234714003945
